EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
0, -1, -1, -1, 0, -1, -1, 1, 2021-08-24 19:31:29.454862
-1, 0, -1, 1, -1, 0, -2, 0, 2021-08-24 19:31:29.454862
-1, -2, -3, -1, -1, 1, 2, -1, 2021-08-24 19:31:29.467860
0, -1, -2, -1, -1, -2, -1, 1, 2021-08-24 19:31:29.467860
-1, -2, -1, -2, -1, -4, -5, -4, 2021-08-24 19:31:29.474860
0, -1, -2, -1, 1, -1, 1, 1, 2021-08-24 19:31:29.474860
3, 1, 1, 1, -1, 3, 3, 1, 2021-08-24 19:31:29.490857
-2, -2, -2, -1, -2, -1, -2, -3, 2021-08-24 19:31:29.490857
-3, -1, -2, -3, -3, -5, -7, -5, 2021-08-24 19:31:29.492861
1, -1, -1, 1, 3, 4, 4, 1, 2021-08-24 19:31:29.492861
1, 1, 0, 1, 2, 8, 9, 5, 2021-08-24 19:31:29.512864
-2, -2, -3, -1, -4, -10, -15, -6, 2021-08-24 19:31:29.513857
-4, -3, -3, -3, -3, -2, -1, -2, 2021-08-24 19:31:29.514854
0, 1, 0, -2, -3, -5, -2, -1, 2021-08-24 19:31:29.514854
-2, 0, 1, -2, -1, -4, -8, -2, 2021-08-24 19:31:29.527857
